Date,Product_ID,Quantity_Sold,Unit_Price,Total_Sales,Customer_ID,Store_Location
2023-12-04,100,5,79.55657583009652,397.7828791504826,1033,Houston
2023-12-16,105,2,37.35041393906843,74.70082787813686,1027,Chicago
2023-12-04,102,3,38.341245105522226,115.02373531656667,1068,Chicago
2023-12-16,100,10,69.63891427468587,696.3891427468587,1028,Phoenix
2023-12-14,104,6,98.08271358547175,588.4962815128305,1092,Phoenix
2023-12-12,105,5,86.80974263697473,434.0487131848737,1022,New York
2023-11-28,107,5,29.625734328824677,148.1286716441234,1013,Chicago
2023-12-12,107,1,81.19204828383991,81.19204828383991,1053,Los Angeles
2023-11-23,105,2,42.97361675308327,85.94723350616654,1033,Chicago
2023-12-08,109,2,35.73412281641447,71.46824563282894,1048,Houston
2023-11-28,101,5,53.74751578594869,268.73757892974345,1050,Chicago
2023-11-23,102,2,41.31601244768727,82.63202489537454,1033,Los Angeles
2023-12-02,106,9,80.16937247410704,721.5243522669633,1088,Houston
2023-12-11,106,2,31.93015371301759,63.86030742603518,1093,Los Angeles
2023-12-18,105,2,50.23488099440787,100.46976198881573,1024,Los Angeles
2023-12-11,108,4,95.86547650691641,383.46190602766563,1064,New York
2023-11-27,105,7,50.50077148032183,353.50540036225283,1073,Phoenix
2023-12-18,103,3,28.014358646036357,84.04307593810907,1067,Los Angeles
2023-12-08,103,10,42.15412761408855,421.54127614088554,1017,New York
2023-12-01,105,2,76.7253212774837,153.4506425549674,1021,Chicago
2023-11-21,100,2,19.452063151132123,38.904126302264245,1054,Houston
2023-12-16,101,10,70.89652659509635,708.9652659509635,1050,Los Angeles
2023-11-22,109,4,44.6684728716424,178.6738914865696,1006,Los Angeles
2023-11-21,108,7,39.7180602304943,278.0264216134601,1094,Houston
2023-11-28,105,9,51.218929893061514,460.9703690375536,1017,Phoenix
2023-12-04,101,1,71.89568683892412,71.89568683892412,1055,Los Angeles
2023-11-29,104,1,46.37804098163356,46.37804098163356,1065,Phoenix
2023-12-06,101,10,63.456908167447494,634.569081674475,1025,Los Angeles
2023-12-17,104,3,78.91462969807546,236.74388909422638,1067,Houston
2023-12-01,105,8,85.50168904380261,684.0135123504209,1071,Chicago
2023-12-20,108,6,45.044702062616935,270.26821237570164,1021,Los Angeles
2023-12-19,108,4,16.7741340808076,67.0965363232304,1041,Los Angeles
2023-11-22,100,3,96.85207561326727,290.5562268398018,1084,Chicago
2023-12-08,108,8,74.80468918903705,598.4375135122964,1084,Chicago
2023-12-10,106,4,34.6358947370632,138.5435789482528,1003,Chicago
2023-12-08,101,10,64.00599413654362,640.0599413654362,1000,Phoenix
2023-12-02,104,4,45.52504059447518,182.10016237790072,1094,Los Angeles
2023-12-01,109,1,17.11640119342425,17.11640119342425,1046,Houston
2023-11-25,108,9,11.688665044267013,105.19798539840312,1036,Chicago
2023-12-15,105,10,98.35904723999515,983.5904723999515,1098,New York
2023-11-21,105,5,63.30993275273317,316.5496637636658,1067,Los Angeles
2023-11-25,106,4,56.80304019310144,227.21216077240575,1083,Chicago
2023-12-13,106,5,80.07730506810374,400.3865253405187,1075,Chicago
2023-12-13,108,10,34.876359320822985,348.76359320822985,1053,New York
2023-11-30,104,1,78.78782627126282,78.78782627126282,1001,Phoenix
2023-12-04,109,4,53.355435298069985,213.42174119227994,1075,New York
2023-12-15,105,8,71.58356559268688,572.668524741495,1095,Phoenix
2023-11-26,102,5,47.53965455284041,237.69827276420204,1090,New York
2023-12-12,102,7,42.83044613760331,299.8131229632232,1010,Houston
2023-12-08,101,2,38.29426465063585,76.5885293012717,1088,Chicago
2023-11-28,107,3,52.40838497004829,157.22515491014485,1076,Los Angeles
2023-11-30,109,10,41.998696332563185,419.98696332563185,1057,Houston
2023-12-13,108,1,69.26016434089826,69.26016434089826,1082,Chicago
2023-12-10,108,10,98.65502654653302,986.5502654653302,1034,Los Angeles
2023-12-13,104,3,72.41009385590834,217.23028156772503,1088,Chicago
2023-12-03,108,8,31.447129675734196,251.57703740587357,1036,Houston
2023-11-24,106,2,32.112823679699154,64.22564735939831,1060,Phoenix
2023-12-13,101,7,79.52216539010014,556.655157730701,1077,Chicago
2023-12-09,109,7,74.7284856792122,523.0993997544854,1053,Chicago
2023-12-09,101,4,98.40006910729588,393.6002764291835,1048,New York
2023-11-23,109,1,74.02251602290941,74.02251602290941,1035,Phoenix
2023-12-08,103,2,54.599647011790125,109.19929402358025,1075,Phoenix
2023-12-05,104,4,38.94657813007858,155.7863125203143,1013,New York
2023-11-28,102,6,74.71231205439028,448.2738723263417,1079,Houston
2023-12-13,106,2,80.4726665943383,160.9453331886766,1069,New York
2023-12-10,100,10,22.396729016269145,223.96729016269146,1063,Chicago
2023-12-07,106,4,54.75136197925904,219.00544791703615,1079,Chicago
2023-11-22,101,5,34.450573145576875,172.25286572788437,1099,Phoenix
2023-12-04,105,4,92.84189867641999,371.36759470567995,1033,Los Angeles
2023-11-25,104,10,57.83699272158637,578.3699272158638,1047,New York
2023-12-10,106,4,24.35326070538987,97.41304282155949,1008,Phoenix
2023-12-16,102,4,41.32519419056458,165.30077676225832,1012,Houston
2023-12-07,104,9,95.6595853179081,860.9362678611728,1020,Chicago
2023-12-12,103,6,42.41791996542847,254.5075197925708,1093,Phoenix
2023-11-23,106,7,16.69514555013662,116.86601885095634,1097,New York
2023-11-26,104,7,22.652330571174076,158.56631399821853,1046,Chicago
2023-12-14,108,7,77.70654316635799,543.945802164506,1015,Chicago
2023-12-03,101,1,27.059319402455632,27.059319402455632,1060,New York
2023-11-21,101,1,87.63388180012738,87.63388180012738,1031,New York
2023-12-16,107,4,68.7874101890341,275.1496407561364,1100,Houston
2023-12-02,108,2,42.93429504293375,85.8685900858675,1050,Phoenix
2023-11-23,106,8,87.340194936344,698.721559490752,1028,Phoenix
2023-12-01,106,2,34.445945607821976,68.89189121564395,1040,Chicago
2023-12-11,104,8,75.33057768549223,602.6446214839378,1030,New York
2023-11-22,104,5,78.38466162080483,391.92330810402416,1083,Los Angeles
2023-12-15,109,10,37.61244504130673,376.1244504130673,1070,New York
2023-12-16,101,10,16.800770081895084,168.00770081895084,1061,New York
2023-11-23,100,6,74.10168910027468,444.6101346016481,1092,Chicago
2023-12-03,106,8,43.690246954188325,349.5219756335066,1007,Phoenix
2023-12-19,102,7,15.9626169239923,111.7383184679461,1017,Los Angeles
2023-11-26,107,9,10.103803450104852,90.93423105094367,1072,Los Angeles
2023-12-16,105,2,10.469454815204763,20.938909630409526,1088,Los Angeles
2023-12-07,107,3,19.194159010235317,57.58247703070595,1100,Chicago
2023-11-26,108,9,78.25295614832191,704.2766053348972,1048,Houston
2023-11-28,108,3,91.28693172509006,273.86079517527014,1056,New York
2023-12-06,102,10,30.748850880546883,307.4885088054688,1068,Chicago
2023-11-23,107,9,77.10723665892543,693.9651299303289,1038,Chicago
2023-11-26,106,5,86.96778769149456,434.8389384574728,1089,New York
2023-12-12,105,6,75.17366370561486,451.04198223368917,1060,New York
2023-12-10,106,5,46.01300029239825,230.06500146199127,1003,Los Angeles
2023-11-28,109,3,11.881263847952479,35.64379154385743,1062,Chicago
2023-12-02,101,3,12.937115367091526,38.81134610127458,1068,Chicago
2023-11-30,104,2,64.58890517333526,129.17781034667053,1014,New York
2023-12-15,107,4,36.32003560923964,145.28014243695856,1018,Phoenix
2023-12-14,103,4,32.34753646038949,129.39014584155797,1039,Houston
2023-11-26,109,10,99.74814507779863,997.4814507779863,1005,New York
2023-12-20,100,2,21.04350361654574,42.08700723309148,1042,Los Angeles
2023-11-25,100,4,24.614295028542013,98.45718011416805,1087,Chicago
2023-12-13,104,1,38.82596460415587,38.82596460415587,1002,Los Angeles
2023-12-09,103,5,85.61040446332056,428.0520223166028,1068,Houston
2023-12-10,100,10,19.12107271006188,191.2107271006188,1087,Los Angeles
2023-12-20,105,2,68.60729808756608,137.21459617513216,1000,Chicago
2023-12-10,106,5,48.54126514383955,242.70632571919776,1097,Chicago
2023-12-08,103,6,15.08134343301502,90.48806059809012,1013,Los Angeles
2023-12-10,100,10,48.44276470955414,484.4276470955414,1026,Houston
2023-12-20,101,2,98.64291310296998,197.28582620593997,1068,Chicago
2023-11-27,105,4,43.904630067468275,175.6185202698731,1065,Los Angeles
2023-12-16,107,2,43.11270118009933,86.22540236019866,1095,Los Angeles
2023-11-28,109,2,26.378535068077458,52.757070136154915,1067,New York
2023-11-24,101,5,62.41683681648619,312.08418408243097,1077,New York
2023-12-03,107,4,28.618455009986217,114.47382003994487,1078,Houston
2023-12-07,108,6,55.5841128551552,333.5046771309312,1046,New York
2023-12-03,102,10,11.539794316063984,115.39794316063984,1057,Houston
2023-12-20,104,6,79.00350060542331,474.0210036325399,1012,Phoenix
2023-11-22,104,5,42.595822316798845,212.9791115839942,1069,Chicago
2023-12-14,106,9,63.97690226396761,575.7921203757085,1001,New York
2023-12-13,102,6,66.02583912788984,396.15503476733903,1007,Los Angeles
2023-12-19,102,9,14.051411933339878,126.4627074000589,1069,Phoenix
2023-12-08,101,8,30.390272831989446,243.12218265591557,1057,Los Angeles
2023-12-06,106,4,68.43615803033936,273.7446321213574,1010,Phoenix
2023-12-09,101,1,19.11767421292881,19.11767421292881,1037,Los Angeles
2023-11-26,105,6,83.6761403876079,502.0568423256474,1051,Houston
2023-12-18,105,2,35.99021500377257,71.98043000754514,1076,Houston
2023-12-08,102,4,81.83095747648987,327.3238299059595,1004,Chicago
2023-12-08,106,5,36.51546915956304,182.5773457978152,1047,New York
2023-12-06,100,6,60.01989587861272,360.11937527167635,1079,Houston
2023-11-23,100,5,47.85225638869426,239.2612819434713,1034,New York
2023-12-19,108,2,66.78965011083187,133.57930022166374,1048,Phoenix
2023-11-21,107,4,62.788962505420514,251.15585002168206,1063,Chicago
2023-12-16,106,5,72.9011646096125,364.50582304806244,1047,Phoenix
2023-12-15,105,8,53.6488340164351,429.1906721314808,1093,Houston
2023-12-04,107,9,74.03173906036183,666.2856515432564,1081,Los Angeles
2023-12-08,104,7,97.97782394075195,685.8447675852636,1026,Los Angeles
2023-12-04,100,8,45.80764958649402,366.4611966919522,1001,New York
2023-12-03,100,2,94.02299570534512,188.04599141069025,1044,New York
2023-11-27,104,9,13.064972966016594,117.58475669414935,1050,Houston
2023-12-15,103,10,10.548850923463505,105.48850923463505,1086,New York
2023-12-01,103,4,49.33014371379174,197.32057485516697,1025,Chicago
2023-12-11,103,8,96.70450145358681,773.6360116286945,1082,Houston
2023-12-07,104,5,47.28875005825127,236.44375029125632,1071,Los Angeles
2023-12-03,106,3,70.76350964408743,212.2905289322623,1029,New York
2023-12-20,103,1,33.060039576891334,33.060039576891334,1050,Chicago
2023-12-02,105,1,13.853838897319543,13.853838897319543,1088,New York
2023-11-30,104,5,62.59321687786698,312.9660843893349,1094,New York
2023-11-22,103,3,79.00229134941311,237.00687404823935,1024,Los Angeles
2023-11-29,102,2,61.42071951138954,122.84143902277908,1002,Houston
2023-12-01,101,7,62.250250355801796,435.7517524906126,1091,Phoenix
2023-12-18,100,2,49.03829843008953,98.07659686017907,1008,Phoenix
2023-11-21,100,5,67.09619221924036,335.48096109620184,1061,Los Angeles
2023-12-20,108,2,53.06866980123475,106.1373396024695,1086,Phoenix
2023-11-22,106,8,91.54443977654073,732.3555182123258,1039,New York
2023-12-20,106,6,73.05850866071629,438.3510519642977,1036,New York
2023-12-19,107,4,71.10420644109956,284.41682576439825,1000,Chicago
2023-11-24,108,3,91.31441385956703,273.9432415787011,1036,New York
2023-11-27,102,6,89.98226143649231,539.8935686189539,1057,New York
2023-12-09,107,7,20.35717445357357,142.50022117501499,1013,Houston
